series_id,step,timestamp,anglez,enmo,sleep
12d01911d509,7056,2019-01-10 01:48:00+00:00,59.0951,0.084,onset
12d01911d509,13812,2019-01-10 11:11:00+00:00,47.8826,0.0,wakeup
12d01911d509,24156,2019-01-11 01:33:00+00:00,20.4693,0.0,onset
12d01911d509,31176,2019-01-11 11:18:00+00:00,-58.4795,0.0,wakeup
12d01911d509,42072,2019-01-12 02:26:00+00:00,-38.1481,0.0266,onset
12d01911d509,48636,2019-01-12 11:33:00+00:00,-35.9714,0.0,wakeup
12d01911d509,60252,2019-01-13 03:41:00+00:00,45.9825,0.0,onset
12d01911d509,66420,2019-01-13 12:15:00+00:00,-47.3725,0.0,wakeup
12d01911d509,93240,2019-01-15 01:30:00+00:00,-3.5812,0.0,onset
12d01911d509,100392,2019-01-15 11:26:00+00:00,-23.93,0.0,wakeup
12d01911d509,110604,2019-01-16 01:37:00+00:00,23.4334,0.0016,onset
12d01911d509,117456,2019-01-16 11:08:00+00:00,20.0628,0.0,wakeup
12d01911d509,129240,2019-01-17 03:30:00+00:00,-48.0248,0.0035,onset
12d01911d509,134904,2019-01-17 11:22:00+00:00,30.1753,0.0,wakeup
12d01911d509,144708,2019-01-18 00:59:00+00:00,17.2591,0.0012,onset
12d01911d509,152004,2019-01-18 11:07:00+00:00,43.7458,0.0,wakeup
12d01911d509,162540,2019-01-19 01:45:00+00:00,33.8045,0.0267,onset
12d01911d509,169860,2019-01-19 11:55:00+00:00,-58.9666,0.0,wakeup
12d01911d509,180264,2019-01-20 02:22:00+00:00,14.7234,0.0,onset
12d01911d509,188184,2019-01-20 13:22:00+00:00,53.0462,0.0008,wakeup
12d01911d509,196824,2019-01-21 01:22:00+00:00,-16.8972,0.0224,onset
12d01911d509,204120,2019-01-21 11:30:00+00:00,76.751,0.0037,wakeup
12d01911d509,214260,2019-01-22 01:35:00+00:00,-37.4071,0.0048,onset
12d01911d509,221040,2019-01-22 11:00:00+00:00,36.4078,0.0,wakeup
12d01911d509,231204,2019-01-23 01:07:00+00:00,30.8767,0.0,onset
12d01911d509,238320,2019-01-23 11:00:00+00:00,-78.9005,0.0,wakeup
12d01911d509,249072,2019-01-24 01:56:00+00:00,-15.2296,0.0,onset
12d01911d509,255720,2019-01-24 11:10:00+00:00,45.835,0.0,wakeup
12d01911d509,266040,2019-01-25 01:30:00+00:00,-27.2179,0.0136,onset
12d01911d509,272700,2019-01-25 10:45:00+00:00,-29.7259,0.0,wakeup
12d01911d509,284112,2019-01-26 02:36:00+00:00,-9.3117,0.0,onset
12d01911d509,291600,2019-01-26 13:00:00+00:00,-2.6072,0.0011,wakeup
12d01911d509,301944,2019-01-27 03:22:00+00:00,36.7879,0.0036,onset
12d01911d509,308472,2019-01-27 12:26:00+00:00,-30.9015,0.0,wakeup
12d01911d509,318840,2019-01-28 02:50:00+00:00,-46.0538,0.0,onset
12d01911d509,325524,2019-01-28 12:07:00+00:00,-30.0293,0.0,wakeup
12d01911d509,352392,2019-01-30 01:26:00+00:00,-16.1828,0.0802,onset
12d01911d509,359544,2019-01-30 11:22:00+00:00,-55.4,0.0,wakeup
12d01911d509,369672,2019-01-31 01:26:00+00:00,-12.4271,0.0,onset
12d01911d509,376728,2019-01-31 11:14:00+00:00,-6.9797,0.0,wakeup
12d01911d509,388656,2019-02-01 03:48:00+00:00,35.3049,0.0,onset
12d01911d509,394236,2019-02-01 11:33:00+00:00,-52.3068,0.0,wakeup
12d01911d509,405036,2019-02-02 02:33:00+00:00,-64.9338,0.0438,onset
12d01911d509,411288,2019-02-02 11:14:00+00:00,-38.7063,0.0,wakeup
12d01911d509,423756,2019-02-03 04:33:00+00:00,3.5071,0.0,onset
12d01911d509,428616,2019-02-03 11:18:00+00:00,-84.4467,0.0,wakeup
12d01911d509,439776,2019-02-04 02:48:00+00:00,-23.0655,0.0,onset
12d01911d509,446028,2019-02-04 11:29:00+00:00,-72.5108,0.0,wakeup
12d01911d509,456228,2019-02-05 01:39:00+00:00,78.9127,0.0034,onset
12d01911d509,463260,2019-02-05 11:25:00+00:00,-3.5837,0.0,wakeup
12d01911d509,475080,2019-02-06 03:50:00+00:00,-21.1464,0.0,onset
12d01911d509,480600,2019-02-06 11:30:00+00:00,36.7979,0.0,wakeup
1319a1935f48,6564,2017-12-30 01:52:00+00:00,-21.9133,0.0,onset
1319a1935f48,13212,2017-12-30 11:06:00+00:00,-72.9925,0.0,wakeup
1319a1935f48,23208,2017-12-31 00:59:00+00:00,6.4406,0.046,onset
1319a1935f48,30636,2017-12-31 11:18:00+00:00,-50.2844,0.0,wakeup
1319a1935f48,41040,2018-01-01 01:45:00+00:00,15.9173,0.0191,onset
1319a1935f48,48096,2018-01-01 11:33:00+00:00,34.0612,0.0,wakeup
1319a1935f48,58068,2018-01-02 01:24:00+00:00,51.1085,0.0063,onset
1319a1935f48,66372,2018-01-02 12:56:00+00:00,56.9755,0.0002,wakeup
1319a1935f48,75528,2018-01-03 01:39:00+00:00,8.0161,0.0731,onset
1319a1935f48,81792,2018-01-03 10:21:00+00:00,-20.2945,0.0,wakeup
1319a1935f48,94404,2018-01-04 03:52:00+00:00,-32.2687,0.0117,onset
1319a1935f48,100284,2018-01-04 12:02:00+00:00,77.114,0.0,wakeup
1319a1935f48,109296,2018-01-05 00:33:00+00:00,23.1845,0.0,onset
1319a1935f48,117000,2018-01-05 11:15:00+00:00,-9.2366,0.0,wakeup
1319a1935f48,127608,2018-01-06 01:59:00+00:00,2.9504,0.0,onset
1319a1935f48,134676,2018-01-06 11:48:00+00:00,18.7968,0.0,wakeup
1319a1935f48,144312,2018-01-07 01:11:00+00:00,-19.3745,0.0213,onset
1319a1935f48,152004,2018-01-07 11:52:00+00:00,-19.1864,0.0,wakeup
1319a1935f48,164652,2018-01-08 05:26:00+00:00,-71.9173,0.0151,onset
1319a1935f48,169824,2018-01-08 12:37:00+00:00,-1.1634,0.0,wakeup
1319a1935f48,178152,2018-01-09 00:11:00+00:00,-1.7863,0.0,onset
1319a1935f48,186792,2018-01-09 12:11:00+00:00,-3.5576,0.0,wakeup
1319a1935f48,196200,2018-01-10 01:15:00+00:00,21.4159,0.0222,onset
1319a1935f48,203892,2018-01-10 11:56:00+00:00,46.673,0.0,wakeup
1319a1935f48,213588,2018-01-11 01:24:00+00:00,37.5355,0.0,onset
1319a1935f48,220440,2018-01-11 10:55:00+00:00,35.5321,0.0,wakeup
1319a1935f48,230832,2018-01-12 01:21:00+00:00,54.1132,0.0044,onset
1319a1935f48,238392,2018-01-12 11:51:00+00:00,6.4451,0.0016,wakeup
1319a1935f48,248304,2018-01-13 01:37:00+00:00,21.0323,0.007,onset
1319a1935f48,255276,2018-01-13 11:18:00+00:00,-31.1864,0.0042,wakeup
1319a1935f48,266844,2018-01-14 03:22:00+00:00,11.0725,0.21,onset
1319a1935f48,273504,2018-01-14 12:37:00+00:00,39.77,0.0,wakeup
1319a1935f48,281832,2018-01-15 00:11:00+00:00,-18.8322,0.0111,onset
1319a1935f48,289608,2018-01-15 10:59:00+00:00,-78.8738,0.0,wakeup
1319a1935f48,299556,2018-01-16 00:48:00+00:00,56.3875,0.172,onset
1319a1935f48,307740,2018-01-16 12:10:00+00:00,19.6464,0.0,wakeup
1319a1935f48,317064,2018-01-17 01:07:00+00:00,55.7129,0.0,onset
1319a1935f48,324084,2018-01-17 10:52:00+00:00,-8.0897,0.002,wakeup
1319a1935f48,334056,2018-01-18 00:43:00+00:00,-45.6061,0.0134,onset
1319a1935f48,341772,2018-01-18 11:26:00+00:00,-1.7805,0.0,wakeup
1319a1935f48,351984,2018-01-19 01:37:00+00:00,-11.9919,0.0036,onset
1319a1935f48,358692,2018-01-19 10:56:00+00:00,-68.8376,0.0,wakeup
1319a1935f48,368712,2018-01-20 00:51:00+00:00,25.2709,0.0042,onset
1319a1935f48,376104,2018-01-20 11:07:00+00:00,53.3765,0.0,wakeup
1319a1935f48,385740,2018-01-21 00:30:00+00:00,20.5987,0.1487,onset
1319a1935f48,393072,2018-01-21 10:41:00+00:00,-69.6161,0.0,wakeup
1319a1935f48,403284,2018-01-22 00:52:00+00:00,-48.4851,0.0035,onset
1319a1935f48,410484,2018-01-22 10:52:00+00:00,36.4466,0.0,wakeup
1319a1935f48,420384,2018-01-23 00:37:00+00:00,-51.3731,0.0,onset
1319a1935f48,428292,2018-01-23 11:36:00+00:00,-34.3723,0.0,wakeup
1319a1935f48,438048,2018-01-24 01:09:00+00:00,-1.1351,0.0,onset
1319a1935f48,445752,2018-01-24 11:51:00+00:00,-27.2937,0.0,wakeup
1319a1935f48,455076,2018-01-25 00:48:00+00:00,6.9256,0.0055,onset
1319a1935f48,462720,2018-01-25 11:25:00+00:00,19.8019,0.0038,wakeup
1319a1935f48,472668,2018-01-26 01:14:00+00:00,-22.2474,0.001,onset
1319a1935f48,479964,2018-01-26 11:22:00+00:00,29.2034,0.0002,wakeup
1319a1935f48,489636,2018-01-27 00:48:00+00:00,34.2063,0.0,onset
1319a1935f48,497424,2018-01-27 11:37:00+00:00,-82.9413,0.0036,wakeup
1319a1935f48,507600,2018-01-28 01:45:00+00:00,-55.0992,0.0,onset
1319a1935f48,514080,2018-01-28 10:45:00+00:00,-24.5188,0.0063,wakeup
1319a1935f48,523968,2018-01-29 00:29:00+00:00,-17.5341,0.0129,onset
1319a1935f48,531360,2018-01-29 10:45:00+00:00,-45.5853,0.0,wakeup
1319a1935f48,541836,2018-01-30 01:18:00+00:00,43.0413,0.0,onset
1319a1935f48,548892,2018-01-30 11:06:00+00:00,78.9127,0.0002,wakeup
1319a1935f48,558624,2018-01-31 00:37:00+00:00,57.2154,0.0705,onset
1319a1935f48,566352,2018-01-31 11:21:00+00:00,10.5058,0.0,wakeup
137771d19ca2,21936,2017-11-25 03:58:00+00:00,-24.0635,0.0313,onset
137771d19ca2,29232,2017-11-25 14:06:00+00:00,7.4316,0.0005,wakeup
137771d19ca2,39972,2017-11-26 05:01:00+00:00,-26.8417,0.1776,onset
137771d19ca2,47916,2017-11-26 16:03:00+00:00,-84.6534,0.0434,wakeup
137771d19ca2,56508,2017-11-27 03:59:00+00:00,-27.3564,0.0387,onset
137771d19ca2,61236,2017-11-27 10:33:00+00:00,6.0756,0.0,wakeup
137771d19ca2,74256,2017-11-28 04:38:00+00:00,-21.3661,0.0033,onset
137771d19ca2,79644,2017-11-28 12:07:00+00:00,-52.446,0.0445,wakeup
137b99e936ab,6228,2018-07-19 05:39:00+00:00,3.0726,0.0942,onset
137b99e936ab,13932,2018-07-19 16:21:00+00:00,-66.339,0.0,wakeup
137b99e936ab,57660,2018-07-22 05:05:00+00:00,24.1116,0.0,onset
137b99e936ab,64392,2018-07-22 14:26:00+00:00,-9.9637,0.0,wakeup
137b99e936ab,73656,2018-07-23 03:18:00+00:00,-53.194,0.0,onset
137b99e936ab,79560,2018-07-23 11:30:00+00:00,-64.511,0.0,wakeup
137b99e936ab,91884,2018-07-24 04:37:00+00:00,-42.9007,0.0407,onset
137b99e936ab,99084,2018-07-24 14:37:00+00:00,59.4489,0.0,wakeup
137b99e936ab,111456,2018-07-25 07:48:00+00:00,-45.1318,0.0188,onset
137b99e936ab,114156,2018-07-25 11:33:00+00:00,-63.4851,0.0002,wakeup
137b99e936ab,144756,2018-07-27 06:03:00+00:00,-59.2111,0.0163,onset
137b99e936ab,147192,2018-07-27 09:26:00+00:00,-59.5182,0.0,wakeup
137b99e936ab,159828,2018-07-28 02:59:00+00:00,-73.2679,0.0085,onset
137b99e936ab,168252,2018-07-28 14:41:00+00:00,-39.3161,0.0,wakeup
137b99e936ab,212556,2018-07-31 04:13:00+00:00,-44.9925,0.0,onset
137b99e936ab,220500,2018-07-31 15:15:00+00:00,-46.3629,0.0045,wakeup
137b99e936ab,233136,2018-08-01 08:48:00+00:00,-46.3672,0.0,onset
137b99e936ab,235080,2018-08-01 11:30:00+00:00,-57.8124,0.0,wakeup
137b99e936ab,243720,2018-08-01 23:30:00+00:00,-71.6768,0.0062,onset
137b99e936ab,248256,2018-08-02 05:48:00+00:00,-31.5639,0.0,wakeup
137b99e936ab,266304,2018-08-03 06:52:00+00:00,12.829,0.0126,onset
137b99e936ab,272700,2018-08-03 15:45:00+00:00,-31.2516,0.0023,wakeup
137b99e936ab,282660,2018-08-04 05:35:00+00:00,-58.7112,0.0471,onset
137b99e936ab,284580,2018-08-04 08:15:00+00:00,47.0038,0.0,wakeup
137b99e936ab,318420,2018-08-06 07:15:00+00:00,-16.6318,0.1876,onset
137b99e936ab,325044,2018-08-06 16:27:00+00:00,-77.2592,0.0017,wakeup
137b99e936ab,337584,2018-08-07 09:52:00+00:00,18.5354,0.0,onset
137b99e936ab,345048,2018-08-07 20:14:00+00:00,71.2251,0.0,wakeup
137b99e936ab,366876,2018-08-09 02:33:00+00:00,-19.1861,0.0088,onset
137b99e936ab,372912,2018-08-09 10:56:00+00:00,-61.6575,0.0,wakeup
137b99e936ab,386412,2018-08-10 05:41:00+00:00,-46.8123,0.097,onset
137b99e936ab,390456,2018-08-10 11:18:00+00:00,-49.736,0.0038,wakeup
137b99e936ab,405216,2018-08-11 07:48:00+00:00,16.178,0.0,onset
137b99e936ab,410652,2018-08-11 15:21:00+00:00,-69.9594,0.0,wakeup
137b99e936ab,467052,2018-08-14 21:41:00+00:00,-16.0511,0.0026,onset
137b99e936ab,478980,2018-08-15 14:15:00+00:00,-58.2131,0.0,wakeup
13b4d6a01d27,25548,2018-02-23 04:44:00+00:00,11.2436,0.0444,onset
13b4d6a01d27,31932,2018-02-23 13:36:00+00:00,15.2076,0.0,wakeup
13b4d6a01d27,43488,2018-02-24 05:39:00+00:00,11.4172,0.0,onset
13b4d6a01d27,49224,2018-02-24 13:37:00+00:00,-41.4153,0.0209,wakeup
13b4d6a01d27,59580,2018-02-25 04:00:00+00:00,-49.2525,0.0324,onset
13b4d6a01d27,67272,2018-02-25 14:41:00+00:00,-32.6189,0.0183,wakeup
13b4d6a01d27,77640,2018-02-26 05:05:00+00:00,-37.7099,0.0212,onset
13b4d6a01d27,83844,2018-02-26 13:42:00+00:00,54.5439,0.0,wakeup
148471991ffb,8028,2019-01-11 05:24:00+00:00,36.1895,0.015,onset
148471991ffb,12420,2019-01-11 11:30:00+00:00,-50.494,0.0,wakeup
148471991ffb,27036,2019-01-12 07:48:00+00:00,36.3284,0.0,onset
148471991ffb,34404,2019-01-12 18:02:00+00:00,-53.2516,0.0,wakeup
148471991ffb,124152,2019-01-17 22:41:00+00:00,-6.0646,0.0192,onset
148471991ffb,133644,2019-01-18 11:52:00+00:00,-22.7923,0.008,wakeup
148471991ffb,249852,2019-01-25 05:16:00+00:00,65.9614,0.0012,onset
148471991ffb,254604,2019-01-25 11:52:00+00:00,-57.0295,0.0,wakeup
148471991ffb,267660,2019-01-26 06:00:00+00:00,2.0424,0.0344,onset
148471991ffb,278808,2019-01-26 21:29:00+00:00,-72.7645,0.0537,wakeup
148471991ffb,284892,2019-01-27 05:56:00+00:00,37.4473,0.0,onset
148471991ffb,292452,2019-01-27 16:26:00+00:00,-56.8947,0.0,wakeup
148471991ffb,302796,2019-01-28 06:48:00+00:00,-59.2776,0.0,onset
148471991ffb,309900,2019-01-28 16:40:00+00:00,59.7735,0.0,wakeup
148471991ffb,321828,2019-01-29 09:14:00+00:00,60.5234,0.0,onset
148471991ffb,324840,2019-01-29 13:25:00+00:00,33.9164,0.0018,wakeup
148471991ffb,332040,2019-01-29 23:25:00+00:00,37.4154,0.0,onset
148471991ffb,345636,2019-01-30 18:18:00+00:00,49.2334,0.0,wakeup
148471991ffb,357120,2019-01-31 10:15:00+00:00,44.4608,0.0478,onset
148471991ffb,364080,2019-01-31 19:55:00+00:00,-76.5535,0.021,wakeup
148471991ffb,372276,2019-02-01 07:18:00+00:00,36.6832,0.0,onset
148471991ffb,379296,2019-02-01 17:03:00+00:00,52.5653,1e-04,wakeup
148471991ffb,390960,2019-02-02 09:15:00+00:00,54.6925,0.0003,onset
148471991ffb,393972,2019-02-02 13:26:00+00:00,-57.9896,0.0,wakeup
148471991ffb,406620,2019-02-03 07:00:00+00:00,-12.3641,0.1174,onset
148471991ffb,415560,2019-02-03 19:25:00+00:00,13.2174,0.0,wakeup
148471991ffb,425364,2019-02-04 09:02:00+00:00,54.0982,0.0,onset
148471991ffb,432036,2019-02-04 18:18:00+00:00,-57.4624,0.0142,wakeup
148471991ffb,441804,2019-02-05 07:52:00+00:00,54.9506,0.0103,onset
148471991ffb,444276,2019-02-05 11:18:00+00:00,-51.6955,0.0,wakeup
154fe824ed87,5652,2019-01-27 03:21:00+00:00,-70.0496,0.0,onset
154fe824ed87,13224,2019-01-27 13:52:00+00:00,-48.3411,0.0,wakeup
154fe824ed87,24312,2019-01-28 05:16:00+00:00,-65.1839,0.0168,onset
154fe824ed87,30996,2019-01-28 14:33:00+00:00,-81.8736,0.0,wakeup
154fe824ed87,41220,2019-01-29 04:45:00+00:00,-16.9106,0.0347,onset
154fe824ed87,46332,2019-01-29 11:51:00+00:00,-84.1191,0.0,wakeup
154fe824ed87,57960,2019-01-30 04:00:00+00:00,32.97,0.0,onset
154fe824ed87,63480,2019-01-30 11:40:00+00:00,-65.0691,0.0,wakeup
154fe824ed87,76320,2019-01-31 05:30:00+00:00,-9.0757,0.0649,onset
154fe824ed87,80988,2019-01-31 11:59:00+00:00,-60.9003,0.0,wakeup
154fe824ed87,92292,2019-02-01 03:41:00+00:00,-76.6557,0.0,onset
154fe824ed87,98220,2019-02-01 11:55:00+00:00,-57.1309,0.0049,wakeup
154fe824ed87,110424,2019-02-02 04:52:00+00:00,78.2092,0.0,onset
154fe824ed87,117660,2019-02-02 14:55:00+00:00,55.6465,0.0,wakeup
154fe824ed87,128832,2019-02-03 06:26:00+00:00,67.0927,0.0,onset
154fe824ed87,134820,2019-02-03 14:45:00+00:00,-69.8009,0.0,wakeup
154fe824ed87,145344,2019-02-04 05:22:00+00:00,-9.9795,0.0,onset
154fe824ed87,150252,2019-02-04 12:11:00+00:00,-11.502,0.0,wakeup
154fe824ed87,162348,2019-02-05 04:59:00+00:00,-66.9139,0.0,onset
154fe824ed87,167160,2019-02-05 11:40:00+00:00,10.3881,0.0,wakeup
154fe824ed87,177876,2019-02-06 02:33:00+00:00,-70.2342,0.0349,onset
154fe824ed87,186336,2019-02-06 14:18:00+00:00,68.947,0.0,wakeup
154fe824ed87,197232,2019-02-07 05:26:00+00:00,-70.1651,0.0156,onset
154fe824ed87,201780,2019-02-07 11:45:00+00:00,-77.2814,0.0,wakeup
154fe824ed87,213996,2019-02-08 04:43:00+00:00,-19.8237,0.0413,onset
154fe824ed87,219084,2019-02-08 11:47:00+00:00,-37.8558,0.0,wakeup
154fe824ed87,230940,2019-02-09 04:15:00+00:00,15.1583,0.0939,onset
154fe824ed87,235932,2019-02-09 11:11:00+00:00,-17.6502,0.0,wakeup
154fe824ed87,250800,2019-02-10 07:50:00+00:00,50.436,0.0,onset
154fe824ed87,257484,2019-02-10 17:07:00+00:00,60.2475,0.0,wakeup
154fe824ed87,266712,2019-02-11 05:56:00+00:00,67.0288,0.0,onset
154fe824ed87,270924,2019-02-11 11:47:00+00:00,25.5977,0.0045,wakeup
154fe824ed87,282096,2019-02-12 03:18:00+00:00,-64.3542,0.0203,onset
154fe824ed87,290964,2019-02-12 15:37:00+00:00,-52.3129,0.0,wakeup
154fe824ed87,299064,2019-02-13 02:52:00+00:00,2.302,0.0005,onset
154fe824ed87,305592,2019-02-13 11:56:00+00:00,-41.7964,0.0206,wakeup
154fe824ed87,317604,2019-02-14 04:37:00+00:00,32.8372,0.0,onset
154fe824ed87,322956,2019-02-14 12:03:00+00:00,-14.4113,0.0,wakeup
154fe824ed87,334392,2019-02-15 03:56:00+00:00,-63.6874,0.018,onset
154fe824ed87,340200,2019-02-15 12:00:00+00:00,-80.0858,0.0,wakeup
154fe824ed87,352164,2019-02-16 04:37:00+00:00,-75.2975,0.0,onset
154fe824ed87,358200,2019-02-16 13:00:00+00:00,-70.5085,0.0,wakeup
154fe824ed87,369912,2019-02-17 05:16:00+00:00,-79.6174,0.0,onset
154fe824ed87,378132,2019-02-17 16:41:00+00:00,21.4085,0.0,wakeup
154fe824ed87,386544,2019-02-18 04:22:00+00:00,-68.6393,0.0213,onset
154fe824ed87,391992,2019-02-18 11:56:00+00:00,-73.9938,0.0,wakeup
154fe824ed87,403872,2019-02-19 04:26:00+00:00,69.453,0.0,onset
154fe824ed87,409224,2019-02-19 11:52:00+00:00,-84.6534,0.0,wakeup
154fe824ed87,421596,2019-02-20 05:03:00+00:00,-66.0938,0.0231,onset
154fe824ed87,426456,2019-02-20 11:48:00+00:00,-57.2834,0.0,wakeup
154fe824ed87,437664,2019-02-21 03:22:00+00:00,20.3295,0.003,onset
154fe824ed87,443700,2019-02-21 11:45:00+00:00,41.4652,0.0,wakeup
154fe824ed87,455664,2019-02-22 04:22:00+00:00,-81.586,0.0197,onset
154fe824ed87,461232,2019-02-22 12:06:00+00:00,-1.5343,0.0,wakeup
154fe824ed87,473820,2019-02-23 05:35:00+00:00,67.5125,0.0087,onset
154fe824ed87,479904,2019-02-23 14:02:00+00:00,-55.2351,0.0,wakeup
154fe824ed87,491688,2019-02-24 06:24:00+00:00,32.933,0.3513,onset
154fe824ed87,497832,2019-02-24 14:56:00+00:00,-60.7712,0.0,wakeup
154fe824ed87,514980,2019-02-25 14:45:00+00:00,-46.3509,0.0,wakeup
154fe824ed87,525012,2019-02-26 04:41:00+00:00,54.9184,0.0004,onset
154fe824ed87,532260,2019-02-26 14:45:00+00:00,-67.3552,0.0,wakeup
16fe2798ed0f,5304,2017-11-02 03:37:00+00:00,-77.3686,0.0149,onset
16fe2798ed0f,10284,2017-11-02 10:32:00+00:00,-61.7277,0.0125,wakeup
16fe2798ed0f,39552,2017-11-04 03:11:00+00:00,5.2257,0.0874,onset
16fe2798ed0f,46116,2017-11-04 12:18:00+00:00,-19.8777,0.0237,wakeup
16fe2798ed0f,74520,2017-11-06 03:45:00+00:00,8.5733,0.0242,onset
16fe2798ed0f,79056,2017-11-06 10:03:00+00:00,-33.17,0.0134,wakeup
16fe2798ed0f,91344,2017-11-07 03:07:00+00:00,-29.5083,0.0535,onset
16fe2798ed0f,96648,2017-11-07 10:29:00+00:00,49.5386,0.0044,wakeup
16fe2798ed0f,109296,2017-11-08 04:03:00+00:00,34.8603,0.0,onset
16fe2798ed0f,114012,2017-11-08 10:36:00+00:00,-24.2128,0.0253,wakeup
16fe2798ed0f,161160,2017-11-11 04:05:00+00:00,-49.592,0.0994,onset
16fe2798ed0f,169332,2017-11-11 15:26:00+00:00,-25.8011,0.0056,wakeup
16fe2798ed0f,195828,2017-11-13 04:14:00+00:00,6.3154,0.0276,onset
16fe2798ed0f,201084,2017-11-13 11:32:00+00:00,-64.5595,0.007,wakeup
16fe2798ed0f,213996,2017-11-14 05:28:00+00:00,-1.8616,0.0165,onset
16fe2798ed0f,219000,2017-11-14 12:25:00+00:00,-26.292,0.023,wakeup
16fe2798ed0f,247944,2017-11-16 04:37:00+00:00,-5.5498,0.0042,onset
16fe2798ed0f,252564,2017-11-16 11:02:00+00:00,-15.7306,0.0064,wakeup
16fe2798ed0f,283224,2017-11-18 05:37:00+00:00,-23.7887,0.0232,onset
16fe2798ed0f,289752,2017-11-18 14:41:00+00:00,-46.4406,0.0038,wakeup
16fe2798ed0f,301248,2017-11-19 06:39:00+00:00,23.7451,0.0076,onset
16fe2798ed0f,307524,2017-11-19 15:22:00+00:00,62.0152,0.005,wakeup
16fe2798ed0f,317532,2017-11-20 05:16:00+00:00,74.8292,0.0079,onset
16fe2798ed0f,321840,2017-11-20 11:15:00+00:00,-65.2377,0.0002,wakeup
16fe2798ed0f,334332,2017-11-21 04:36:00+00:00,-3.2364,0.0996,onset
16fe2798ed0f,339468,2017-11-21 11:44:00+00:00,42.6766,0.0647,wakeup
16fe2798ed0f,369240,2017-11-23 05:05:00+00:00,-14.6458,0.0596,onset
16fe2798ed0f,373896,2017-11-23 11:33:00+00:00,11.5097,0.1444,wakeup
1716cd4163b2,7512,2019-05-04 02:56:00+00:00,27.4093,0.0014,onset
1716cd4163b2,14400,2019-05-04 12:30:00+00:00,21.2279,0.0011,wakeup
1716cd4163b2,25200,2019-05-05 03:30:00+00:00,-33.2143,0.0,onset
1716cd4163b2,32256,2019-05-05 13:18:00+00:00,47.6294,0.0,wakeup
1716cd4163b2,41316,2019-05-06 01:53:00+00:00,25.1884,0.0,onset
1716cd4163b2,47880,2019-05-06 11:00:00+00:00,35.8225,0.0012,wakeup
1716cd4163b2,58452,2019-05-07 01:41:00+00:00,46.8093,0.0093,onset
1716cd4163b2,65232,2019-05-07 11:06:00+00:00,-1.5733,0.0,wakeup
1716cd4163b2,75396,2019-05-08 01:13:00+00:00,-35.5682,0.0,onset
1716cd4163b2,82332,2019-05-08 10:51:00+00:00,51.6848,0.0,wakeup
1716cd4163b2,92556,2019-05-09 01:03:00+00:00,63.2515,0.0,onset
1716cd4163b2,99540,2019-05-09 10:45:00+00:00,-5.5488,0.0,wakeup
1716cd4163b2,110040,2019-05-10 01:20:00+00:00,-8.4692,0.0049,onset
1716cd4163b2,117072,2019-05-10 11:06:00+00:00,66.9373,0.0,wakeup
1716cd4163b2,128472,2019-05-11 02:56:00+00:00,29.796,0.0948,onset
1716cd4163b2,133920,2019-05-11 10:30:00+00:00,-44.6726,0.0,wakeup
1716cd4163b2,145164,2019-05-12 02:07:00+00:00,34.7169,0.0,onset
1716cd4163b2,151776,2019-05-12 11:18:00+00:00,-2.5248,0.0,wakeup
1716cd4163b2,161880,2019-05-13 01:20:00+00:00,51.3985,0.0005,onset
1716cd4163b2,168912,2019-05-13 11:06:00+00:00,76.5682,0.007,wakeup
1716cd4163b2,179268,2019-05-14 01:29:00+00:00,-46.3819,0.0,onset
1716cd4163b2,186240,2019-05-14 11:10:00+00:00,51.5967,0.0,wakeup
1716cd4163b2,196152,2019-05-15 00:56:00+00:00,-7.4524,0.0,onset
1716cd4163b2,202884,2019-05-15 10:17:00+00:00,58.5872,0.0,wakeup
1716cd4163b2,214200,2019-05-16 02:00:00+00:00,-56.3364,0.0,onset
1716cd4163b2,220620,2019-05-16 10:55:00+00:00,-36.4064,0.0,wakeup
1716cd4163b2,231744,2019-05-17 02:22:00+00:00,-66.7041,0.0,onset
1716cd4163b2,237732,2019-05-17 10:41:00+00:00,19.4985,0.0073,wakeup
1716cd4163b2,249552,2019-05-18 03:06:00+00:00,-10.0883,0.0048,onset
1716cd4163b2,255492,2019-05-18 11:21:00+00:00,45.223,0.0003,wakeup
1716cd4163b2,264912,2019-05-19 00:26:00+00:00,16.4106,0.3943,onset
1716cd4163b2,272652,2019-05-19 11:11:00+00:00,23.9652,0.0,wakeup
1716cd4163b2,282732,2019-05-20 01:11:00+00:00,-50.0094,0.0,onset
1716cd4163b2,289764,2019-05-20 10:57:00+00:00,7.0527,0.0,wakeup
1716cd4163b2,299520,2019-05-21 00:30:00+00:00,-14.1389,0.029,onset
1716cd4163b2,307164,2019-05-21 11:07:00+00:00,-9.1287,0.0,wakeup
1716cd4163b2,317604,2019-05-22 01:37:00+00:00,-42.2368,0.0,onset
1716cd4163b2,324276,2019-05-22 10:53:00+00:00,46.1122,0.0,wakeup
1716cd4163b2,334884,2019-05-23 01:37:00+00:00,31.3736,0.0004,onset
1716cd4163b2,341100,2019-05-23 10:15:00+00:00,55.2626,0.0,wakeup
1716cd4163b2,351696,2019-05-24 00:58:00+00:00,-84.6534,0.0,onset
1716cd4163b2,358680,2019-05-24 10:40:00+00:00,14.6402,0.0,wakeup
1716cd4163b2,370008,2019-05-25 02:24:00+00:00,-26.9293,0.0,onset
